index,stars
169,3.7784844425776463
170,3.807608289557994
171,3.7628351369252813
172,3.8104805558386956
173,3.814742775056628
174,3.8005485186725454
175,3.755150419002927
176,3.7603353270044644
177,3.8072392495055776
178,3.7938340160917385
179,3.786569609917206
180,3.8103641599681093
181,3.8044293048359212
182,3.801921271287069
183,3.8223525694337983
184,3.824637928695021
185,3.8092917558551065
186,3.8261196192980536
187,3.83004399566772
188,3.8146320512116088
189,3.7747241877220437
190,3.7953328771350083
191,3.783761741434224
192,3.783902395650564
193,3.79598889189705
194,3.782787092762406
195,3.7855045985700393
196,3.7544562499259393
197,3.7545946861590385
198,3.763782921028451
199,3.745385331109599
200,3.7741877594135733
201,3.7731328178191124
202,3.771897082124436
203,3.796329640086121
204,3.8244513028912315
205,3.8062675987036627
206,3.834573877153312
207,3.8394422639330585
208,3.823448145243585
209,3.833549102644234
210,3.7836374086636284
211,3.792660347520293
212,3.790308429323268
213,3.8100852917064714
214,3.7797080433119397
215,3.810077671476863
216,3.808759052315461
217,3.7892646843802713
218,3.743831356385692
219,3.772620855108632
220,3.7720368764607706
221,3.8119594167089232
222,3.769029686461646
223,3.77192363341949
224,3.7632011128640124
225,3.806689763867956
226,3.734307742110117
227,3.7925541726746688
228,3.7944054492317725
229,3.708277106447222
230,3.792407118468842
231,3.7543216287266854
232,3.7685888747920813
233,3.7667708452453232
234,3.7607025413688917
235,3.762538289376431
236,3.7689357627464166
237,3.7762551572706613
238,3.7632349857142473
239,3.77360216719892
240,3.7815640259763867
241,3.747750991483604
242,3.776565301457533
243,3.805498173495723
244,3.8401187919457374
245,3.8432196888444636
246,3.8324541847250035
247,3.822417719009884
248,3.821820060609421
249,3.819717083542185
250,3.8083383531214507
251,3.820979254290927
252,3.8038525567364956
253,3.8212885139378963
254,3.7926403510079005
255,3.8056756752910545
256,3.800728881443645
257,3.810445294523452
258,3.8400302915706277
259,3.7858672091326464
260,3.796546674463766
261,3.8068893268579536
262,3.8041754660215887
263,3.8318840444644793
264,3.8099782708273566
265,3.8554393481481006
266,3.787384087087119
267,3.7881320584311844
268,3.793914715640902
269,3.796860932735083
270,3.8205579719221667
271,3.813059831055618
272,3.793708142833918
273,3.7900152508920057
274,3.752918813656366
275,3.7507271131872435
276,3.7692562096725744
277,3.7532101207097788
278,3.7829795354672613
279,3.781396397017693
280,3.7652200690300095
281,3.7815227491753234
282,3.7637925776523367
283,3.7736322079277973
284,3.7729388011019034
285,3.7941770688591188
286,3.780794441147467
287,3.8585509398919258
288,3.767378558863762
289,3.8212577565457653
290,3.774780656718221
291,3.804219426818783
292,3.7761705513140384
293,3.762587302061059
294,3.768875923410494
295,3.766642445890875
296,3.775071272995698
297,3.7927062223181474
298,3.7612793532740416
299,3.775232898228777
300,3.7735698891795244
301,3.7850164365680796
302,3.7992107760137954
303,3.8116737296334477
304,3.7677900610433555
305,3.7736554490076593
306,3.7845081327185657
307,3.798810100812501
308,3.7702088902951636
309,3.7861963102337373
310,3.800556439173961
311,3.746925928844103
312,3.740130302314128
313,3.783054306917142
314,3.788406193818235
315,3.7875151158907574
316,3.798939439042057
317,3.8101270135243777
318,3.828084151594002
319,3.7837131806313415
320,3.799353562062232
321,3.8338589377239756
322,3.78282893408975
323,3.7998985834442016
324,3.8048298879450404
325,3.7866904561574786
326,3.788514897499846
327,3.8070474493957414
328,3.811461033379461
329,3.800905131218475
330,3.8252720312533515
331,3.7730966878781067
332,3.7775594851069143
333,3.783298900422834
334,3.8005119262710356
335,3.7803761002592196
336,3.84819410700892
337,3.7886980699375044
338,3.7961064056738394
339,3.776551656161832
340,3.8166383575176304
341,3.8299646876838707
342,3.793732822379448
343,3.8113316210240336
344,3.808461075517405
345,3.7884141702584135
346,3.786551208240859
347,3.78768582473564
348,3.681941457353004
349,3.749470298775653
350,3.7931445206813854
351,3.819328313008537
352,3.8288003890350737
353,3.7994257836632657
354,3.8456408884133704
355,3.8242413554405346
356,3.8163815248709585
357,3.808857912816439
358,3.843574196870737
359,3.7960827743581027
360,3.8240381955753997
361,3.827685018362981
362,3.78631078918994
363,3.7943618568429858
364,3.8326556987270504
365,3.8070707626930904
366,3.7944264455638383
367,3.78555739146941
368,3.8089340672403957
369,3.8297355697815783
370,3.8072054685588737
371,3.692535141088584
372,3.8125688574069607
373,3.749852240881492
374,3.7911031597389884
375,3.792082783564211
376,3.7750609560986934
377,3.810871906095939
378,3.816416276335831
379,3.783788766804703
380,3.809720188770285
381,3.79581201073074
382,3.817308091228869
383,3.7751081472500627
384,3.7667501095886027
385,3.82050122313154
386,3.780007812546112
387,3.7817412015841185
388,3.774665483198666
389,3.8140311730947185
390,3.7780695932164865
391,3.802977664840327
392,3.7906128404772805
393,3.8142769235749725
394,3.8181409186202093
395,3.791452658377011
396,3.828884763527873
397,3.8134545018945416
398,3.786376821952716
399,3.793872683037474
400,3.7849443442836304
401,3.7973910336491525
402,3.8181354607507365
403,3.785090588723165
404,3.813953974877562
405,3.797408539003295
406,3.796679215671374
407,3.7907712631573127
408,3.792773197056604
409,3.7869053276794133
410,3.7982850596509192
411,3.821620467710408
412,3.789085969281704
413,3.790122259191538
414,3.7926623448099157
415,3.800059081701727
416,3.8072617413561773
417,3.7731689993444637
418,3.8108546780114505
419,3.789213184368317
420,3.7938448565904515
421,3.817640438872124
422,3.7949346643338138
423,3.7981520863840004
424,3.778329612707792
425,3.7690032084063727
426,3.779554861004968
427,3.7971312136649664
428,3.8232025464011627
429,3.7836422701020056
430,3.8196328918752016
431,3.8063296099002346
432,3.783526538194026
433,3.771224503801982
434,3.814619226401837
435,3.773728072493347
436,3.7864622275812203
437,3.816438460659944
438,3.8369098163004884
439,3.8187732159619348
440,3.845729625049678
441,3.7975123604864947
442,3.7439433807691245
443,3.738829674443737
444,3.7516098982702553
445,3.7709921559137007
446,3.7534218176521854
447,3.7568624745770456
448,3.764085656775663
449,3.7663632896128587
450,3.7616978365494913
451,3.799006547391054
452,3.7521026538316065
453,3.7560500339460745
454,3.6730871508546947
455,3.7371118223925017
456,3.758081784312201
457,3.812091739948944
458,3.7742877188913213
459,3.756580433654055
460,3.770196798255155
461,3.75648482110352
462,3.842716082009249
463,3.774306744559207
464,3.7492666523910656
465,3.7428934140862657
466,3.7572708857876598
467,3.7530485110704515
468,3.7616918825267547
469,3.7625926550661757
470,3.767363031515112
471,3.823679766531125
472,3.772452331471786
473,3.724787443034059
474,3.8055875877318877
475,3.7933541674649724
476,3.7562267599056853
477,3.76150199596475
478,3.786050139856467
479,3.7648262660236433
480,3.801617204491688
481,3.8061819117723363
482,3.8209773764462027
483,3.794542535079658
484,3.777345779049071
485,3.7952539758178303
486,3.8159960110448803
487,3.81111386295191
488,3.7914146326809584
489,3.792860822236667
490,3.8151761900709396
491,3.7785193045886287
492,3.7904936648956777
493,3.797942724196963
494,3.77452058259914
495,3.797057749398267
496,3.7913687759792585
497,3.8145582111947487
498,3.7868705207927325
499,3.805773702533383
500,3.7761607960116206
501,3.797125758379803
502,3.7915603630807024
503,3.7977565662430073
504,3.7763795815046026
505,3.820351399170553
506,3.8258656190376024
507,3.8124178096310657
508,3.860437943222339
509,3.7729246031052366
510,3.775649338704978
511,3.783565687093695
512,3.801922174413369
513,3.783254913149193
514,3.7612962400714998
515,3.777381736868874
516,3.7844856244507312
517,3.7747674042021626
518,3.7907584706607196
519,3.823879221322551
520,3.821282924534477
521,3.830281720069859
522,3.752092303862343
523,3.779693262959429
524,3.7650962337688685
525,3.794122017240967
526,3.785911835096502
527,3.815376443698149
528,3.824921579928661
529,3.8196205088941433
530,3.779399158407214
531,3.789677569854454
532,3.824921579928661
533,3.7664552765543307
534,3.8184860892847987
535,3.768262424234477
536,3.7818202598984225
537,3.7778181606106145
538,3.798665337632142
539,3.829389854864606
540,3.8173539828290033
541,3.8205857965643553
542,3.817279361502475
543,3.795939481666185
544,3.75909210103081
545,3.7691947629377083
546,3.755175198482591
547,3.7585924858600794
548,3.774640225989503
549,3.7846990549328425
550,3.7014842830262205
551,3.762196364167162
552,3.7496571858318966
553,3.7722695964439796
554,3.766739849472357
555,3.804256221887773
556,3.803860823822417
557,3.823609922232068
558,3.8067796525830517
559,3.8099210899207563
560,3.817498162791066
561,3.759538953925843
562,3.8061212848251125
563,3.808482379499109
564,3.7625129770331056
565,3.7743688013266508
566,3.779514861167184
567,3.789496913589085
568,3.752396557373013
569,3.784775101225989
570,3.7797582140280412
571,3.799278318591739
572,3.782040794942399
573,3.786629659017448
574,3.8137961008836965
575,3.741445677410963
576,3.831151480388339
577,3.8070316297984785
578,3.777794850638029
579,3.8257523657731993
580,3.7141781182954823
581,3.8015407116382924
582,3.8012830501245154
583,3.7884520293328627
584,3.8093213498538585
585,3.835446872955201
586,3.830538873839133
587,3.696677830417474
588,3.723069193591392
589,3.7611659729605678
590,3.7226413081360366
591,3.767220638796728
592,3.7825184751324907
593,3.753890407627441
594,3.7662208006763342
595,3.814227088381005
596,3.7473251771813065
597,3.7879419054927665
598,3.722426214024267
599,3.808938895543129
600,3.7942033540991353
601,3.759187660016844
602,3.7807422589397315
603,3.783024764440301
604,3.805627826776669
605,3.7851537061719953
606,3.794738982874275
607,3.7820394581305607
608,3.7999615988155977
609,3.7994481897287478
610,3.777305125676847
611,3.7912606007929965
612,3.7964062040344153
613,3.7995188295308644
614,3.809414439482385
615,3.8015178238720573
616,3.793097058053778
617,3.8292857447598796
618,3.8204192230514002
619,3.810174827433275
620,3.8154616827885213
621,3.818165661515096
622,3.8078782635938695
623,3.79855733620179
624,3.811084058946301
625,3.792128008423262
626,3.7884045416311367
627,3.7966270809409317
628,3.7961882334994557
629,3.788592155176882
630,3.7947231393350975
631,3.7696073878439584
632,3.789593083948288
633,3.795762643081743
634,3.820082479960553
635,3.8061891882627186
636,3.7722097617713346
637,3.7911338939519594
638,3.8322148870429715
639,3.7678243983168316
640,3.796297382374076
641,3.7613007812967587
642,3.7877616153260463
643,3.7793855678534194
644,3.7821678205656823
645,3.762152281111773
646,3.807524890921821
647,3.7993406481901744
648,3.831447232408743
649,3.784943883613009
650,3.7781987235353642
651,3.781466894946419
652,3.807933376954318
653,3.78109693418901
654,3.768661345805937
655,3.7891584349072773
656,3.7899363914752358
657,3.793583147862229
658,3.7967059078696255
659,3.7734461327255797
660,3.790035640821469
661,3.7541676247080162
662,3.788659936389403
663,3.84251327299206
664,3.772420283425994
665,3.7912441369728627
666,3.7958054675418524
667,3.8147443949077045
668,3.7964605684780324
669,3.7892225053870727
670,3.8373767789521716
671,3.794404349226228
672,3.804869295458315
673,3.818910384345635
674,3.7957143665321715
675,3.796481943759511
676,3.8175063572774683
677,3.82147987217755
678,3.794551231671331
679,3.8092118804110022
680,3.8040224476982147
681,3.791464273006589
682,3.846367176247579
683,3.7856798324483676
684,3.7917691785546523
685,3.784849736088687
686,3.799142814174816
687,3.756077976316623
688,3.7924794868328786
689,3.7826008889653795
690,3.7928707456096773
691,3.7751411529895367
692,3.8039776956628546
693,3.7926404341928124
694,3.8030339910524895
695,3.7846953189056562
696,3.7901797011518994
697,3.789465970371133
698,3.8029821497050023
699,3.799947314954853
700,3.7999514997532926
701,3.8286249926307963
702,3.855658973569151
703,3.790701517334933
704,3.806272268053739
705,3.805552939809042
706,3.818010650612147
707,3.801444048893139
708,3.8048676813678406
709,3.851424329085076
710,3.7760196872350975
711,3.782091700998093
712,3.781259429948148
713,3.787294696628425
714,3.812751777093924
715,3.7892234165759695
716,3.8029394048510348
717,3.7850443640964344
718,3.802328750489391
719,3.8051688743325087
720,3.8012306834583307
721,3.7769055237955236
722,3.871175335302405
723,3.8198729126513222
724,3.7608719516948845
725,3.8029059791100583
726,3.783400283407405
727,3.7833799657248917
728,3.7938267585769854
729,3.7856138807339668
730,3.7783952303520274
731,3.803398944054166
732,3.806095865259056
733,3.811589865511335
734,3.7913933797169492
735,3.763911188902982
736,3.8087932446400234
737,3.7743768896403598
738,3.7690079386144006
739,3.820693667143787
740,3.809738790962424
741,3.8038016001176818
742,3.8334541133724187
743,3.805935468183362
744,3.821034566848334
745,3.812175346371935
746,3.832712254006553
747,3.8117687533377294
748,3.8175123512574767
749,3.7664157675484056
750,3.7602529569891345
751,3.7701461157940224
752,3.78097357761067
753,3.789791965950235
754,3.791913591472268
755,3.7322914007099777
756,3.8028863548184617
757,3.788598707707667
758,3.787142857644264
759,3.8747522183687058
760,3.783090143922474
761,3.8230986132227955
762,3.788176009162028
763,3.8265531660803
764,3.811772930347793
765,3.9092565259783214
766,3.827963208450585
767,3.7873909251477387
768,3.7841521272767147
769,3.7817545664586945
770,3.800692839877634
771,3.798681345754145
772,3.795193394410368
773,3.8244797558808776
774,3.7965351242609713
775,3.8062196599864406
776,3.8463958366428805
777,3.770366616190574
778,3.7814937200836223
779,3.769647991418076
780,3.803668497886577
781,3.787521749165947
782,3.803221803595345
783,3.81482806178879
784,3.8192807518271414
785,3.7901632683834685
786,3.8400054837902275
787,3.7956325891390024
788,3.8045688458441567
789,3.8195373062053215
790,3.791009668445865
791,3.7777775403702987
792,3.7111227257486665
793,3.799105135933909
794,3.8250827365489273
795,3.8131719743220067
796,3.7990823933209636
797,3.8112766028465814
798,3.822793165640757
799,3.7828683958509757
800,3.781769892886345
801,3.829184094340377
802,3.81318868502472
803,3.8049704491052574
804,3.7722611137694853
805,3.8629678918796166
806,3.792058005769942
807,3.789897805014404
808,3.787372048131872
809,3.791577430791351
810,3.8012477999864394
811,3.825544451457366
812,3.7854293871773463
813,3.8034919535662923
814,3.8165378163898
815,3.8170264333263937
816,3.8190944525425454
817,3.823152691287406
818,3.7988513334171308
819,3.8206933370514355
820,3.802733436761629
821,3.7522513051153745
822,3.7530422985948504
823,3.782713576742615
824,3.748389052628029
825,3.792952861311717
826,3.787417563587875
827,3.767570771541332
828,3.7730831637416187
829,3.7855012069534824
830,3.7911695341947893
831,3.7955523736723022
832,3.7731457418975602
833,3.820898831936726
834,3.7831183870903864
835,3.8001681844188595
836,3.827753039972929
837,3.7829576611588713
838,3.8029537605242134
839,3.795669023374129
840,3.777313307983183
841,3.849471204938368
842,3.792194645889706
843,3.7915806753503296
844,3.793179700616489
845,3.8067270502671398
846,3.797971649393478
847,3.80491071597773
848,3.755004078676947
849,3.752812378207824
850,3.7794505407023173
851,3.7861084385501713
852,3.756010096122676
853,3.7653875800272636
854,3.757992263423777
855,3.763657850093891
856,3.7489225218935047
857,3.7454845949839135
858,3.765238777364118
859,3.76287261512041
860,3.7682690130717176
861,3.750942519201665
862,3.76122594492699
863,3.812556386407189
864,3.808054570929533
865,3.7879977485849463
866,3.7721422314578756
867,3.7952740312652335
868,3.7530495227986918
869,3.831723399150865
870,3.8125089756079817
871,3.7658476101703884
872,3.7829890633522147
873,3.830059603126322
874,3.844654259553659
875,3.8398852318755097
876,3.8446020691381637
877,3.825111803165035
878,3.8204109005125884
879,3.8243342561759466
880,3.838335827351537
881,3.845848134111366
882,3.830659953641097
883,3.785566713798735
884,3.8026273631035377
885,3.8154339486707207
886,3.7850679226544095
887,3.7932860274606397
888,3.823229468673189
889,3.8055847560741403
890,3.7884924176989805
891,3.817675689988782
892,3.819301033797101
893,3.8182333026688426
894,3.809128607013695
895,3.8156795522198372
896,3.8625844050215172
897,3.8367941064043465
898,3.8028653486959407
899,3.8134802398469296
900,3.813246654056264
901,3.7826881858776598
902,3.7975307799380205
903,3.796346772642295
904,3.816994129903699
905,3.785883687869062
906,3.8162916118201538
907,3.80963297499626
908,3.806390462467938
909,3.795205519278204
910,3.7807501357472355
911,3.789822299096008
912,3.7886406385720632
913,3.8076665518759314
914,3.821529415662283
915,3.7971787461012467
916,3.7999708068517095
917,3.8276838035141005
918,3.838947671465334
919,3.8196141510873276
920,3.8015835471856616
921,3.810713307850923
922,3.8056340946881733
923,3.7802832934893225
924,3.8463058425114744
925,3.8173705308683594
926,3.8072571013497254
927,3.8298195760205744
928,3.815520495434536
929,3.7836763943465725
930,3.7973628260722676
931,3.810838613502071
932,3.7647488876941266
933,3.819277407436637
934,3.79134634875902
935,3.8333542731452126
936,3.865086711887779
937,3.760154901768692
938,3.8133905355428244
939,3.7566309929728874
940,3.761422278159577
941,3.8064367520987545
942,3.7625083306602267
943,3.7436132462543186
944,3.762052014247827
945,3.7661233619260996
946,3.785372969141567
947,3.774778224385033
948,3.7889803426492157
949,3.833968599508473
950,3.7825353582640715
951,3.8451282591941904
952,3.7989629733246617
953,3.82309469339042
954,3.856847394846073
955,3.811408249934402
956,3.8137557536999167
957,3.78824937707512
958,3.846789169620719
959,3.8386679101308814
960,3.8403874022866002
961,3.80424206341072
962,3.7591892369144575
963,3.8153241166371523
964,3.8306609190566747
965,3.8023228755064253
966,3.832427086349155
967,3.8154780967971127
968,3.8008583766861466
969,3.8041697059025172
970,3.8356481762007615
971,3.8076257315675623
972,3.8105843104673482
973,3.687066397609526
974,3.702399480802503
975,3.7497230042219925
976,3.700629943716701
977,3.7485830065263213
978,3.7059331568285176
979,3.6869429072861117
980,3.745705431603058
981,3.708880785437208
982,3.752991166720317
983,3.6956212175232395
984,3.7002668846921005
985,3.688054144549716
986,3.705348527042536
987,3.6571068108384517
988,3.710620681206992
989,3.696386453284233
990,3.7515212847105257
991,3.7976184034352847
992,3.8255352621943373
993,3.80610482926212
994,3.8061978636074314
995,3.8057326214054235
996,3.7552349651156103
997,3.7799378605793357
998,3.8142866251467935
999,3.753659025176846
1000,3.8085586496953048
1001,3.8066223939256703
1002,3.8128398230281904
1003,3.7985021983117657
1004,3.7712781745135753
1005,3.815080228216576
1006,3.7782304569988354
1007,3.856982557221908
1008,3.7673304871262956
1009,3.809793987639983
1010,3.776795739938823
1011,3.7433990271283384
1012,3.81451417433926
1013,3.835571265444306
1014,3.803591914009693
1015,3.7869534203471336
1016,3.8151606161611915
1017,3.76134811689111
1018,3.7678129732241596
1019,3.8499454333075107
1020,3.7618349924891867
1021,3.815300794712538
1022,3.8729050706829438
1023,3.7656915938389997
1024,3.7597160222151853
1025,3.768691944630978
1026,3.799319804025817
1027,3.804930888647871
1028,3.834710812246215
1029,3.790412237533453
1030,3.787513790953566
1031,3.8056708612613535
1032,3.8052871648314195
1033,3.7989118183695187
1034,3.8072926150064803
1035,3.818874755706377
1036,3.7947790864474875
1037,3.8372345864185022
1038,3.7949952987807287
1039,3.771403490363562
1040,3.8210246900984024
1041,3.8372013292961804
1042,3.806621446167682
1043,3.8050055100905418
1044,3.8235738774869183
1045,3.774324298613109
1046,3.830695883236461
1047,3.8101949063503384
1048,3.7712199882116217
1049,3.7809125824994667
1050,3.7880947127205276
1051,3.763208804562128
1052,3.7859114189224834
1053,3.8337513115467647
1054,3.8040682781488013
1055,3.812602001830662
1056,3.799511240363396
1057,3.805027078307008
1058,3.780321930756464
1059,3.8096041688000315
1060,3.7832840506539775
1061,3.7939438932857903
1062,3.799247934190818
1063,3.7920634772201645
1064,3.788696241906331
1065,3.819096447417586
1066,3.783754942969066
1067,3.81284566596066
1068,3.822139036217027
1069,3.7866727682623194
1070,3.783432699787275
1071,3.8239399050535035
1072,3.8211957540755264
1073,3.806058699676091
1074,3.799995821988963
1075,3.78801441021392
1076,3.80723462269099
1077,3.7853945683933325
1078,3.8280107814515993
1079,3.814297134605326
1080,3.7567938251107833
1081,3.800012482631922
1082,3.805685404877503
1083,3.8053652236075224
1084,3.810135651956667
1085,3.838076777801895
1086,3.8276855344410365
1087,3.8168784894897185
1088,3.858929015316972
1089,3.8661868058007642
1090,3.831354473507601
1091,3.843277485871612
1092,3.848162180935551
1093,3.8875857780510965
1094,3.868216342971626
1095,3.8685135781683315
1096,3.8613136711367617
1097,3.8282204540943616
1098,3.8438542034372696
1099,3.809731636305065
1100,3.860206218240581
1101,3.824855333537839
1102,3.8656487230320535
1103,3.810096371989509
1104,3.8299657524824595
1105,3.810311983872818
1106,3.8461411999485335
1107,3.729997975044151
1108,3.8307037498181202
1109,3.800250275486517
1110,3.8231986639332827
1111,3.8325859429776536
1112,3.8488198902783863
1113,3.8078149722713146
1114,3.805453216633475
1115,3.8116342255255407
1116,3.7625806555932413
1117,3.8086464160809945
1118,3.816023300955786
1119,3.8219086152435953
1120,3.831948790989068
1121,3.823413336783499
1122,3.803217208280225
1123,3.8247178525333134
1124,3.818214561321406
1125,3.8442112232871004
1126,3.8256413769970585
1127,3.8231386651351245
1128,3.7960551846296746
1129,3.793484536358239
1130,3.8264293819244855
1131,3.7855366363814134
1132,3.7872060974778408
1133,3.7932519267338076
1134,3.7887762574027324
1135,3.7884114726210965
1136,3.797853258534514
1137,3.820869727019501
1138,3.799594161352965
1139,3.8304438766490354
1140,3.8206241725063195
1141,3.8124914519920794
1142,3.837152995149271
1143,3.825128738663493
1144,3.8045745389581533
1145,3.832326051921806
1146,3.784941083567752
1147,3.822560023803096
1148,3.8159327474928197
1149,3.840368252280746
1150,3.817125759825706
1151,3.8279343707282574
1152,3.813400323517747
1153,3.803617491137004
1154,3.8137437583938407
1155,3.7772098078042706
1156,3.819238181021556
1157,3.8019540699457806
1158,3.8279334308876556
1159,3.8150351139001164
1160,3.813208169354303
1161,3.7766423102588846
1162,3.790158272688455
1163,3.786738639355516
1164,3.7891337534384006
1165,3.821129259606934
1166,3.7939340105481327
1167,3.8054447998703864
1168,3.7955274400460026
1169,3.7823529323757867
1170,3.78907236560956
1171,3.811540341149201
1172,3.7934933920190717
1173,3.777367223807597
1174,3.793269401459595
1175,3.790958221993428
1176,3.837271067768338
1177,3.8136857223029597
1178,3.819205076348529
1179,3.7833127134358353
1180,3.773297854152337
1181,3.793513192719921
1182,3.8067890883366196
1183,3.8006117141084594
1184,3.759029565396588
1185,3.7805070145636406
1186,3.8086655541188783
1187,3.77290862853598
1188,3.783937340305526
1189,3.811957745466586
1190,3.7868040601303714
1191,3.806652420793467
1192,3.806014846785349
1193,3.750276483534909
1194,3.7837834858269255
1195,3.8037586064386275
1196,3.738942284395044
1197,3.816247013830523
1198,3.818886127589419
1199,3.796923580566902
1200,3.845450108446157
1201,3.8170384623697995
1202,3.808551641151363
1203,3.8373852442577885
1204,3.837537156093296
1205,3.822526424441643
1206,3.8049891668907354
1207,3.8537794999670916
1208,3.783601855485386
1209,3.808154275040472
1210,3.8083862140237534
1211,3.803067251094666
1212,3.760007024998806
1213,3.783374807372646
1214,3.804268433355876
1215,3.8148047739474804
1216,3.7730456183597028
1217,3.7856310749905915
1218,3.7667487313162034
1219,3.7701136235511776
1220,3.801855754592095
1221,3.7418784187521847
1222,3.7480720172774675
1223,3.7690879015160754
1224,3.8113638407857344
1225,3.7821000296898686
1226,3.755087418395705
1227,3.7827887417113817
1228,3.809240494263314
1229,3.77375005668164
1230,3.771801713936462
1231,3.7850441100658796
1232,3.7881980555420767
1233,3.8249301879808137
1234,3.7767191223955527
1235,3.788990822677279
1236,3.784181035613411
1237,3.7910188198564634
1238,3.775029490030016
1239,3.827638261880059
1240,3.7794202344682177
1241,3.7898815219531863
1242,3.7619029315644936
1243,3.793248494742528
1244,3.7985307816848546
1245,3.7743738721520628
1246,3.7652921493885336
1247,3.7903540372430022
1248,3.792324160611924
1249,3.8468372803250355
1250,3.800450516468795
1251,3.822096616760536
1252,3.8145980613307144
1253,3.7838916869834036
1254,3.825116876779248
1255,3.7573859468939053
1256,3.7395648659187657
1257,3.7720696430663807
1258,3.7802331087533374
1259,3.763021035013718
1260,3.761855631825315
1261,3.7654522465446174
1262,3.7694787408802086
1263,3.756919585746862
1264,3.749726207659766
1265,3.7527339784063574
1266,3.7802938036159603
1267,3.7503869287634486
1268,3.7590106072410676
1269,3.7515934051475592
1270,3.7896215208900568
1271,3.7980676176210566
1272,3.8148049531280086
1273,3.8058622865593947
1274,3.799687051516976
1275,3.8026684959222856
1276,3.807937315134359
1277,3.7956238641824953
1278,3.821343936205068
1279,3.7981571613677203
1280,3.7970960857810474
1281,3.8079916430132967
1282,3.794763822339103
1283,3.80175826621876
1284,3.8093136934863403
1285,3.798447522039396
1286,3.8097021412991463
1287,3.820322148778947
1288,3.8000248408278945
1289,3.8085231029109146
1290,3.8336812698780256
1291,3.8105364064949767
1292,3.837211682768037
1293,3.811460122658802
1294,3.8228483663270834
1295,3.81735859501685
1296,3.816102052953674
1297,3.820668955939228
